c' est là que j' ai j' ai bien appris l' anglais	ce être là que je avoir je avoir bien apprendre le anglais	PRO V ADV CONJ PRO V PRO V ADV V DET N
il peut avoir des	il pouvoir avoir de+le	PRO V V ADP
peut-être que euh c~	peut-être que euh c~	ADV CONJ INTJ _
fauteuil crapaud	fauteuil crapaud	N N
je reviens toujours en bus	je revenir toujours en bus	PRO V ADV ADP N
je tombe sur la place sainte - claire on va dire là où il y a la halle	je tomber sur le place sainte - claire on aller dire là où il y avoir le halle	PRO V ADP DET N PROPN _ PROPN PRO V V ADV PRO PRO PRO V DET N
faut que tu me les donnes	falloir que tu me le donner	V CONJ PRO PRO PRO V
mais bien sûr c' est totalement lui	mais bien sûr ce être totalement lui	CONJ ADV ADJ PRO V ADV PRO
si poïésis a donné le mot poésie euh aisthesis a donné le terme esthétique	si poïésis avoir donner le mot poésie euh aisthesis avoir donner le terme esthétique	CONJ N V V DET N N INTJ N V V DET N N
mais ils sont à mh ducey actuellement	mais il être à mh ducey actuellement	CONJ PRO V ADP INTJ PROPN ADV
ben les chaises il faut me les donner	ben le chaise il falloir me le donner	INTJ DET N PRO V PRO PRO V
ah ben moi de toute façon oui	ah ben lui de toute façon oui	INTJ INTJ PRO ADP DET N INTJ
oui oui	oui oui	ADV ADV
à travers la foule le policier arrive demande des explications mh de ce euh mh brouhaha euh	à travers le foule le policier arriver demander de+le explication mh de ce euh mh brouhaha euh	ADP N DET N DET N V V ADP N INTJ ADP DET INTJ INTJ N INTJ
j' ai	je avoir	PRO V
et euh c' est très intéressant	et euh ce être très intéressant	CONJ INTJ PRO V ADV ADJ
mais ça c' est la peur du débutant	mais ça ce être le peur de+le débutant	CONJ PRO PRO V DET N ADP N
et puis alors je	et puis alors je	CONJ ADV ADV PRO
et puis il y a un autre aspect qui consiste à exp~ éprouver l' art le ressentir euh en faire l' expérience avoir une sorte de de vécu de l' expérience artistique	et puis il y avoir un autre aspect qui consister à exp~ éprouver le art le ressentir euh en faire le expérience avoir un sorte de de vécu de le expérience artistique	CONJ ADV PRO PRO V DET ADJ N PRO V ADP N V DET N PRO V INTJ PRO V DET N V DET N ADP ADP N ADP DET N ADJ
est -ce qu' il y a une différence nette parmi l~ les différentes couches sociales dans la mesure où vous arrivez à à les toucher et à les attacher à l' église	être ce que il y avoir un différence net parmi l~ le différent couche social dans le mesure où vous arriver à à le toucher et à le attacher à le église	V PRO CONJ PRO PRO V DET N ADJ ADP DET DET ADJ N ADJ ADP DET N PRO PRO V ADP ADP PRO V CONJ ADP PRO V ADP DET N
mais globalement c' est très difficile	mais globalement ce être très difficile	CONJ ADV PRO V ADV ADJ
c' est marrant il y a des gens ils ont des emmerdes parce qu' ils se sont confiés en télé	ce être marrant il y avoir de+le gens il avoir de+le emmerde parce que il se être confier en télé	PRO V ADJ PRO PRO V ADP N PRO V ADP N CONJ CONJ PRO PRO V V ADP N
le nouveau siècle est à inventer	le nouveau siècle être à inventer	DET ADJ N V ADP V
l' amant nous sommes à nous sommes à saigon entre les deux guerres dans les années vingt euh	le amant nous être à nous être à saigon entre le deux guerre dans le année vingt euh	DET PROPN PRO V ADP PRO V ADP PROPN ADP DET NUM N ADP DET N NUM INTJ
le policier euh	le policier euh	DET N INTJ
les gens se mettaient vraiment dans le fond des des des de l' assise là oui petits salons ou des choses comme ça	le gens se mettre vraiment dans le fond de+le de+le de+le de le assise là oui petit salon ou de+le chose comme ça	DET N PRO V ADV ADP DET N ADP ADP ADP ADP DET N ADV INTJ ADJ N CONJ ADP N ADP PRO
bien sûr	bien sûr	ADV ADJ
vous continuez	vous continuer	PRO V
ça a fait des impacts ouais	ça avoir faire de+le impact ouais	PRO V V ADP N INTJ
ils sont typi~ typiquement napoléon trois	il être typi~ typiquement napoléon trois	PRO V ADV ADV PROPN NUM
c' est aussi une des raisons pour lesquelles euh l' attachement est peut-être moins en profondeur	ce être aussi un de+le raison pour lequel euh le attachement être peut-être moins en profondeur	PRO V ADV PRO ADP N ADP PRO INTJ DET N V ADV ADV ADP N
il y en a des moins bons	il y en avoir de+le moins bon	PRO PRO PRO V ADP ADV ADJ
mh sinon sinon ça	mh sinon sinon ça	INTJ ADV ADV PRO
on était trente-neuf quarante nous hein euh trente-neuf quarante	on être trente-neuf quarante lui hein euh trente-neuf quarante	PRO V NUM NUM PRO INTJ INTJ NUM NUM
en fait euh ben là euh vous passez euh	en fait euh ben là euh vous passer euh	PRO ADJ INTJ INTJ ADV INTJ PRO V INTJ
après le bombardement anglais mon mh mon père a dit bon il f~ il faut partir il faut	après le bombardement anglais son mh son père avoir dire bon il f~ il falloir partir il falloir	ADP DET N ADJ DET INTJ DET N V V INTJ PRO V PRO V V PRO V
j' arrive au lycée stendhal	je arriver à+le lycée stendhal	PRO V ADP N PROPN
euh je rappelle que votre livre des épidémies et des hommes vient de paraître aux éditions de la martinière	euh je rappeler que son livre des épidémie et de+le hommes venir de paraître à+le édition de le martinière	INTJ PRO V CONJ DET N DET N CONJ ADP PROPN V ADP V ADP N ADP DET PROPN
c' est quand même une certaine	ce être quand même un certain	PRO V PRO ADV DET ADJ
euh je lisais pas euh	euh je lire pas euh	INTJ PRO V PART INTJ
car vous aviez pris des cours de sténodactylo	car vous avoir prendre de+le cours de sténodactylo	CONJ PRO V V ADP N ADP N
à qu~ à quel moment dans l' année euh à l' automne à l' hiver on sait qu' on est dedans et que ça va s~ ça sera pas la grippe traditionnelle mais autre chose	à qu~ à quel moment dans le année euh à le automne à le hiver on savoir que on être dedans et que ça aller s~ ça être pas le grippe traditionnel mais autre chose	ADP PRO ADP PRO N ADP DET N INTJ ADP DET N ADP DET N PRO V CONJ PRO V ADV CONJ CONJ PRO V _ PRO V PART DET N ADJ CONJ ADJ N
voyez c' était c' était effarant	voir ce être ce être effarant	V PRO V PRO V ADJ
ça c' était l' ha~ l' habitude	ça ce être le ha~ le habitude	PRO PRO V DET N DET N
il y a szymanoski	il y avoir szymanoski	PRO PRO V PROPN
perçu comme un surdoué de sa génération son action s' étend aux allées du pouvoir	percevoir comme un surdoué de son génération son action se étendre à+le allée de+le pouvoir	V ADP DET N ADP DET N DET N PRO V ADP N ADP N
et euh ensuite vous prenez la direction de saint - jean	et euh ensuite vous prendre le direction de saint - jean	CONJ INTJ ADV PRO V DET N ADP PROPN _ PROPN
euh j' ai donc	euh je avoir donc	INTJ PRO V ADV
et vous remontez euh jusqu' à la une grande place	et vous remonter euh jusque à le un grand place	CONJ PRO V INTJ ADP ADP DET DET ADJ N
c' est vrai	ce être vrai	PRO V ADJ
mais une mondialisation maîtrisée organisée respectueuse de l' environnement capable de prendre en compte les aspirations des hommes et capable de faire reculer la pauvreté	mais un mondialisation maîtriser organiser respectueux de le environnement capable de prendre en compte le aspiration de+le homme et capable de faire reculer le pauvreté	CONJ DET N V V ADJ ADP DET N ADJ ADP V ADP N DET N ADP N CONJ ADJ ADP V V DET N
ils sont pas de ce côté -là	il être pas de ce côté là	PRO V PART ADP DET N ADV
je suis arrivée euh la première fois en quarante-neuf euh juste par hasard	je être arriver euh le premier fois en quarante-neuf euh juste par hasard	PRO V V INTJ DET ADJ N ADP NUM INTJ ADV ADP N
c' est	ce être	PRO V
alors le euh euh le boulanger a dit au policier qu' en fait c' est la fille	alors le euh euh le boulanger avoir dire à+le policier que en fait ce être le fille	ADV DET INTJ INTJ DET N V V ADP N CONJ PRO ADJ PRO V DET N
et au niveau de des des odeurs est -ce que c' est efficace également	et à+le niveau de de+le de+le odeur être ce que ce être efficace également	CONJ ADP N ADP ADP ADP N V PRO CONJ PRO V ADJ ADV
les français qui sont obligés de courir après ce ballon	le français qui être obliger de courir après ce ballon	DET PROPN PRO V V ADP V ADP DET N
d' abord il y a une grande distinction euh que l' on oublie euh alors que tout le monde la connaît et tout le monde euh sait de quoi il s' agit	de abord il y avoir un grand distinction euh que l' on oublier euh alors que tout le monde le connaître et tout le monde euh savoir de quoi il se agir	ADP N PRO PRO V DET ADJ N INTJ PRO DET PRO V INTJ ADV PART ADV ADV N PRO V CONJ ADV ADV N INTJ V ADP PRO PRO PRO V
c' est	ce être	PRO V
et puis bon ben voilà donc ce qui fait que ah ouais c' est c' est pas facile facile	et puis bon ben voilà donc ce qui faire que ah ouais ce être ce être pas facile facile	CONJ ADV INTJ INTJ V ADV PRO PRO V PART INTJ INTJ PRO V PRO V PART ADJ ADJ
je fais des petits boulots en plus	je faire de+le petit boulot en plus	PRO V ADP ADJ N ADP PART
c' était le l' un des derniers de ces grands leaders dont je parlais euh	ce être le l' un de+le dernier de ce grand leader dont je parler euh	PRO V DET DET PRO ADP N ADP DET ADJ N PRO PRO V INTJ
c' était abidal là	ce être abidal là	PRO V PROPN ADV
alors que le ballon maintenant est dans les pieds là - bas à droite de	alors que le ballon maintenant être dans le pied là - bas à droite de	ADV PART DET N ADV V ADP DET N ADV _ ADJ ADP N ADP
je suis euh	je être euh	PRO V INTJ
et au fond du jardin vous allez voir il y a u~ une sortie qui donne euh sur les quais les quais de grenoble	et à+le fond de+le jardin vous aller voir il y avoir u~ un sortie qui donner euh sur le quai le quai de grenoble	CONJ ADP N ADP N PRO V V PRO PRO V DET DET N PRO V INTJ ADP DET N DET N ADP PROPN
je ferme le tiroir	je fermer le tiroir	PRO V DET N
et les argentins sous les ordres de maradona euh jouaient un peu plus haut	et le argentin sous le ordre de maradona euh jouer un peu plus haut	CONJ DET PROPN ADP DET N ADP PROPN INTJ V DET N ADV ADJ
j' en remercie d' ailleurs cher hervé cher alain tout spécialement les ministres de la défense qui sont parmi nous ce soir	je en remercier d' ailleurs cher hervé cher alain tout spécialement le ministre de le défense qui être parmi lui ce soir	PRO PRO V ADP ADV ADJ PROPN ADJ PROPN ADV ADV DET N ADP DET N PRO V ADP PRO DET N
donc maintenant c' est c' est bon	donc maintenant ce être ce être bon	ADV ADV PRO V PRO V ADJ
elle est plus contagieuse	il être plus contagieux	PRO V ADV ADJ
je suppose que vous connaissez marcel achard	je supposer que vous connaître marcel achard	PRO V CONJ PRO V PROPN PROPN
normalement c' est du bois de hêtre dessous et qui est p~ qui est laqué noir	normalement ce être de+le bois de hêtre dessous et qui être p~ qui être laquer noir	ADV PRO V ADP N ADP N ADV CONJ PRO V _ PRO V V ADJ
et euh la réponse question réponse vous allez le voir tout de suite c' est oui	et euh le réponse question réponse vous aller le voir tout de suite ce être oui	CONJ INTJ DET N N N PRO V PRO V ADV ADP N PRO V ADV
c' est un fauteuil crapaud un véritable	ce être un fauteuil crapaud un véritable	PRO V DET N N DET ADJ
oui oui oui absolument	oui oui oui absolument	INTJ INTJ INTJ ADV
euh donc euh vous continuez vous con~	euh donc euh vous continuer vous con~	INTJ ADV INTJ PRO V PRO V
j' aime pas j~ non j' aime pas le principe	je aimer pas j~ non je aimer pas le principe	PRO V PART PRO INTJ PRO V PART DET N
je suis pas sûre de vouloir tellement vous lire un truc comme ça en fait	je être pas sûr de vouloir tellement vous lire un truc comme ça en fait	PRO V PART ADJ ADP V ADV PRO V DET N ADP PRO PRO ADJ
c' est un peu	ce être un peu	PRO V DET N
oui ça c' est un arrêt peut-être pas facile c' est vrai	oui ça ce être un arrêt peut-être pas facile ce être vrai	INTJ PRO PRO V DET N ADV PART ADJ PRO V ADJ
ouais ouais ouais	ouais ouais ouais	INTJ INTJ INTJ
ben je vous remercie beaucoup de votre attention	ben je vous remercier beaucoup de son attention	INTJ PRO PRO V PRO ADP DET N
l' ump voulait croire à la bourrasque	le ump vouloir croire à le bourrasque	DET PROPN V V ADP DET N
il y a une jeune fille qui est qui a l' air pauvre qui a juste euh juste un mor~ un morceau de tissu comme habit et qui euh et qui voit euh qui voit ça passer	il y avoir un jeune fille qui être qui avoir le air pauvre qui avoir juste euh juste un mor~ un morceau de tissu comme habit et qui euh et qui voir euh qui voir ça passer	PRO PRO V DET ADJ N PRO V PRO V DET N ADJ PRO V ADV INTJ ADV DET _ DET N ADP N ADP N CONJ PRO INTJ CONJ PRO V INTJ PRO V PRO V
une journée eh ben soit on travaille par exemple	un journée eh ben soit on travailler par exemple	DET N INTJ INTJ CONJ PRO V ADP N
par contre quand même c' est une c' est une référence	par contre quand même ce être un ce être un référence	ADP ADP CONJ ADV PRO V DET PRO V DET N
vous oubliez vos produits habituels	vous oublier son produit habituel	PRO V DET N ADJ
on est au moyen âge de la santé en mille neuf cent dix-huit	on être à+le moyen âge de le santé en mille neuf cent dix-huit	PRO V ADP ADJ PROPN ADP DET N ADP NUM NUM NUM NUM
enfin reste le cas marseille	enfin rester le cas marseille	ADV V DET N PROPN
est -ce que vous avez encore des des souvenirs euh et un jugement sur euh vos années de scolarité	être ce que vous avoir encore de+le de+le souvenir euh et un jugement sur euh son année de scolarité	V PRO CONJ PRO V ADV ADP ADP N INTJ CONJ DET N ADP INTJ DET N ADP N
et je le savais pas	et je le savoir pas	CONJ PRO PRO V PART
c' est là	ce être là	PRO V ADV
euh le nombre de postes diminue également	euh le nombre de poste diminuer également	INTJ DET N ADP N V ADV
il saute plus haut aussi qu' agüero	il sauter plus haut aussi que agüero	PRO V ADV ADJ ADV CONJ PROPN
on peut penser que euh à l' époque de szymanoski on jouait ces préludes comme ça que par exemple neuhaus le cousin de szymanoski les jouait euh de cette façon aussi	on pouvoir penser que euh à le époque de szymanoski on jouer ce prélude comme ça que par exemple neuhaus le cousin de szymanoski le jouer euh de ce façon aussi	PRO V V CONJ INTJ ADP DET N ADP PROPN PRO V DET N ADP PRO CONJ ADP N PROPN DET N ADP PROPN PRO V INTJ ADP DET N ADV
parce que je suis d' origine portugaise	parce que je être de origine portugais	CONJ CONJ PRO V ADP N ADJ
ah non	ah non	INTJ INTJ
il y a	il y avoir	PRO PRO V
les écrivains ont -ils existé	le écrivain avoir il exister	DET N V PRO V
alors l' académie goncourt s' est complètement euh s' est ben misé à côté	alors le académie goncourt se être complètement euh se être ben miser à côté	ADV DET PROPN PROPN PRO V ADV INTJ PRO V INTJ V ADP N
il y a des produits qui vous changent tellement la vie qu' on se dit mais pourquoi on ne les a pas inventés plus tôt	il y avoir de+le produit qui vous changer tellement le vie que on se dire mais pourquoi on ne le avoir pas inventer plus tôt	PRO PRO V ADP N PRO PRO V ADV DET N CONJ PRO PRO V CONJ PRO PRO PART PRO V PART V PART ADV
elle va courir	il aller courir	PRO V V
une rallonge à venir également dans le secteur automobile	un rallonge à venir également dans le secteur automobile	DET N ADP V ADV ADP DET N N
soit alors vous tournez à d' accord à droite juste après l' arrêt euh hubert dubedout	soit alors vous tourner à d' accord à droite juste après le arrêt euh hubert dubedout	CONJ ADV PRO V ADP ADP N ADP N ADV ADP DET N INTJ PROPN PROPN
il n' y a plus de grands écrivains	il ne y avoir plus de grand écrivain	PRO PART PRO V PART ADP ADJ N
alors vous en donnez	alors vous en donner	ADV PRO PRO V
disons que j' ai eu un destin un peu différent euh parce que les conditions objectives de ma vie ont été en effet différentes euh	dire que je avoir avoir un destin un peu différent euh parce que le condition objectif de son vie avoir être en effet différent euh	V CONJ PRO V V DET N DET N ADJ INTJ CONJ CONJ DET N ADJ ADP DET N V V ADP N ADJ INTJ
alors vous abordez là tout tout cet aspect de l' effort de l' église actuelle pour n' être pas simplement en contact avec ceux qui traditionnellement sont chrétiens mais le problème de l' église du contact avec tous les hommes et en particulier avec ceux qui qui sont plus plus éprouvés quoi dans le travail	alors vous aborder là tout tout ce aspect de le effort de le église actuel pour ne être pas simplement en contact avec celui qui traditionnellement être chrétien mais le problème de le église de+le contact avec tout le homme et en particulier avec celui qui qui être plus plus éprouver quoi dans le travail	ADV PRO V ADV ADJ ADJ DET N ADP DET N ADP DET N ADJ ADP PART V PART ADV ADP N ADP PRO PRO ADV V ADJ CONJ DET N ADP DET N ADP N ADP ADJ DET N CONJ ADP N ADP PRO PRO PRO V ADV PART ADJ PRO ADP DET N
et c' est une des moins payées	et ce être un de+le moins payer	CONJ PRO V PRO ADP ADV ADJ
ah oui	ah oui	INTJ INTJ
qu' est - ce qu' vous en pensez de la boule magique	qu' être - ce que vous en penser de le boule magique	PRO V _ PRO CONJ PRO PRO V ADP DET N ADJ
c' est une morris léon bollée	ce être un morris léon bollée	PRO V DET PROPN PROPN PROPN
les classes moyennes les les ne vont pas en clinique privée	le classe moyen le le ne aller pas en clinique priver	DET N ADJ DET DET PART V PART ADP N ADJ
vous verrez qu' il y a des formes d' art qui ne sont pas le reflet de la société	vous voir que il y avoir de+le forme de art qui ne être pas le reflet de le société	PRO V CONJ PRO PRO V ADP N ADP N PRO PART V PART DET N ADP DET N
sois purifié entend -on dans l' évangile	être purifier entendre on dans le évangile	V V V PRO ADP DET N
et en plus euh la vraie médecine euh c' est à l' hôpital qu' on qu' on l' apprend	et en plus euh le vrai médecine euh ce être à le hôpital que on que on le apprendre	CONJ ADP PART INTJ DET ADJ N INTJ PRO V ADP DET N PRO PRO CONJ PRO PRO V
mh mh je parle de la ré~ la réanimation euh	mh mh je parler de le ré~ le réanimation euh	INTJ INTJ PRO V ADP DET N DET N INTJ
et là vous prenez à droite jusqu' à voir la cathédrale	et là vous prendre à droite jusque à voir le cathédrale	CONJ ADV PRO V ADP N ADP ADP V DET N
bref que du beau monde version cyber	bref que de+le beau monde version cyber	N PRO ADP ADJ N N ADJ
et à cavalaire pardigon où nous allions en été il y avait une famille amie à nous euh les besse et qui avait un empire commercial je veux dire surtout à à aden	et à cavalaire pardigon où nous allier en été il y avoir un famille ami à lui euh le besse et qui avoir un empire commercial je vouloir dire surtout à à aden	CONJ ADP PROPN PROPN PRO PRO V ADP N PRO PRO V DET N ADJ ADP PRO INTJ DET PROPN CONJ PRO V DET N ADJ PRO V V ADV ADP ADP PROPN
mais euh euh le gâtinais est très accueillant	mais euh euh le gâtinais être très accueillant	CONJ INTJ INTJ DET PROPN V ADV ADJ
pas vraiment	pas vraiment	PART ADV
alors venons à l' amant	alors venir à le amant	ADV V ADP DET PROPN
et c' est récupéré bien sûr par l' équipe argentine qui sont de nouveau en possession les argentins du euh ballon	et ce être récupérer bien sûr par le équipe argentin qui être de nouveau en possession le argentin de+le euh ballon	CONJ PRO V V ADV ADJ ADP DET N ADJ PRO V ADP ADJ ADP N DET PROPN ADP INTJ N
parce que dans des matchs de cette importance avec de tels joueurs ben quand on mène à la marque euh on est plus confiant	parce que dans de+le match de ce importance avec de tel joueur ben quand on mener à le marque euh on être plus confiant	CONJ CONJ ADP ADP N ADP DET N ADP ADP ADJ N INTJ CONJ PRO V ADP DET N INTJ PRO V ADV ADJ
ben vous avez une petite pudeur là	ben vous avoir un petit pudeur là	INTJ PRO V DET ADJ N ADV
parce que c' était une frange de vingt trente	parce que ce être un frange de vingt trente	CONJ CONJ PRO V DET N ADP NUM NUM
c' est un philosophe euh américain euh disciple du philosophe anglo aus~ autrichien euh wittgenstein qui a euh avancé cette idée de l' art comme concept flou c' est - à - dire un art dont les un a~	ce être un philosophe euh américain euh disciple de+le philosophe anglo aus~ autrichien euh wittgenstein qui avoir euh avancer ce idée de le art comme concept flou c' est - à - dire un art dont le un a~	PRO V DET N INTJ ADJ INTJ N ADP N ADJ ADJ ADJ INTJ PROPN PRO V INTJ V DET N ADP DET N ADP N ADJ PRO V _ ADP _ V DET N PRO DET DET _
et euh et ces rails du tram eh ben je vais je vais les longer	et euh et ce rail de+le tram eh ben je aller je aller le longer	CONJ INTJ CONJ DET N ADP N INTJ INTJ PRO V PRO V PRO V
euh oui	euh oui	INTJ INTJ
oui oui oui	oui oui oui	INTJ INTJ INTJ
donc ils sont d' une à l' occasion d' une très grande fantaisie d' une très grande légèreté	donc il être de un à le occasion de un très grand fantaisie de un très grand légèreté	ADV PRO V ADP DET ADP DET N ADP DET ADV ADJ N ADP DET ADV ADJ N
c' était impossible	ce être impossible	PRO V ADJ
tu peux	tu pouvoir	PRO V
ou je vais me promener	ou je aller me promener	CONJ PRO V PRO V
c' est	ce être	PRO V
euh ils avaient	euh il avoir	INTJ PRO V
general motors et chrysler ont présenté hier leur plan de restructuration à l' administration obama	general motors et chrysler avoir présenter hier son plan de restructuration à le administration obama	PROPN PROPN CONJ PROPN V V ADV DET N ADP N ADP DET N PROPN
je suis né à alger en mille neuf cent quarante-trois	je être naître à alger en mille neuf cent quarante-trois	PRO V V ADP PROPN ADP NUM NUM NUM NUM
c' était lui	ce être lui	PRO V PRO
c' est - à - dire que la grippe ce qu' on connaît de la grippe	c' est - à - dire que le grippe ce que on connaître de le grippe	PRO V _ ADP _ V CONJ DET N PRO PRO PRO V ADP DET N
alors je je je	alors je je je	ADV PRO PRO PRO
ce qui va faciliter l' élimination des impuretés	ce qui aller faciliter le élimination de+le impureté	PRO PRO V V DET N ADP N
je fais quelques courses	je faire quelque course	PRO V ADJ N
ah oui	ah oui	INTJ INTJ
et euh et ben voilà j' arrive au niveau de la grande place de la gare où il y a tous les trams tous les bus non pas tous les bus	et euh et ben voilà je arriver à+le niveau de le grand place de le gare où il y avoir tout le tram tout le bus non pas tout le bus	CONJ INTJ CONJ INTJ V PRO V ADP N ADP DET ADJ N ADP DET N PRO PRO PRO V ADJ DET N ADJ DET N INTJ ADV ADJ DET N
et en fait faut toujours suivre euh la la ligne de tram	et en fait falloir toujours suivre euh le le ligne de tram	CONJ PRO ADJ V ADV V INTJ DET DET N ADP N
mais on a quand même de l' expérience de trois pandémies passées	mais on avoir quand même de le expérience de trois pandémie passer	CONJ PRO V CONJ ADV ADP DET N ADP NUM N V
martelés oui	marteler oui	V INTJ
car les élèves sont souvent complexes et également fragiles	car le élève être souvent complexe et également fragile	CONJ DET N V ADV ADJ CONJ ADV ADJ
elle est élégante	il être élégant	PRO V ADJ
tout est en fonction de ta pièce déjà	tout être en fonction de son pièce déjà	PRO V ADP N ADP DET N ADV
on imagine des scénarios	on imaginer de+le scénario	PRO V ADP N
déjà au lycée vous vous distinguez par vos vos vos talents intellectuels	déjà à+le lycée vous vous distinguer par son son son talent intellectuel	ADV ADP N PRO PRO V ADP DET DET DET N ADJ
ce qui m' a beaucoup aidée naturellement	ce qui me avoir beaucoup aider naturellement	PRO PRO PRO V ADV V ADV
d' autres réseaux sociaux thématiques devraient voir le jour prochainement notamment un site pour les amateurs de sport et un autre pour les clubbers branchés	de autre réseau social thématique devoir voir le jour prochainement notamment un site pour le amateur de sport et un autre pour le clubber brancher	ADP ADJ N ADJ ADJ V V DET N ADV ADV DET N ADP DET N ADP N CONJ DET N ADP DET N ADJ
on le	on le	PRO PRO
je crois	je croire	PRO V
gardons ces valeurs	garder ce valeur	V DET N
il a fallu travailler	il avoir falloir travailler	PRO V V V
mais vous étiez auprès des femmes alors là - bas	mais vous être auprès de+les femme alors là - bas	CONJ PRO V ADV ADP N ADV ADV _ ADJ
il est bien vrai que dans les campagnes le prêtre est à même de côtoyer tout le monde mh n' est -ce pas	il être bien vrai que dans le campagne le prêtre être à même de côtoyer tout le monde mh ne être ce pas	PRO V ADV ADJ CONJ ADP DET N DET N V ADP N ADP V ADV DET N INTJ PART V PRO PART
ça c' est le problème de paris je pense mh mh et de la région parisienne aussi	ça ce être le problème de paris je penser mh mh et de le région parisien aussi	PRO PRO V DET N ADP PROPN PRO V INTJ INTJ CONJ ADP DET N ADJ ADV
les avocats du berger corse ont quitté le procès en attendant que la cour d' assise se prononce sur leur demande de supplément d' information	le avocat de+le berger corse avoir quitter le procès en attendre que le cour de assise se prononcer sur son demande de supplément de information	DET N ADP N ADJ V V DET N ADP V CONJ DET N ADP N PRO V ADP DET N ADP N ADP N
donc c' est c' est	donc ce être ce être	ADV PRO V PRO V
euh la peinture de la renaissance euh jusqu' au jusqu' au seizième siècle la peinture de la renaissance est une peinture éminemment religieuse avec des fonctions religieuses	euh le peinture de le renaissance euh jusque à+le jusque à+le seizième siècle le peinture de le renaissance être un peinture éminemment religieux avec de+le fonction religieux	INTJ DET N ADP DET N INTJ ADP ADP ADP ADP ADJ N DET N ADP DET N V DET N ADV ADJ ADP ADP N ADJ
usez -vous à ce niveau du charme de la femme pour réussir tout à fait	user vous à ce niveau de+le charme de le femme pour réussir tout à fait	V PRO ADP DET N ADP N ADP DET N ADP V ADV ADP N
et puis à la fin je suis un peu déconcentré	et puis à le fin je être un peu déconcentrer	CONJ ADV ADP DET N PRO V DET N ADJ
ah c' était filmé	ah ce être filmer	INTJ PRO V V
on a nos nos chaises qui ont besoin de refaire	on avoir son son chaise qui avoir besoin de refaire	PRO V DET DET N PRO V N ADP V
il y a cette dimension contact avec le malade qui a complètement disparu	il y avoir ce dimension contact avec le malade qui avoir complètement disparaître	PRO PRO V DET N N ADP DET N PRO V ADV V
